GameID AgentName Player Round FinalScore Win Cellar Market Militia Mine Moat Remodel Smithy Village Woodcutter Workshop Curse Gold Silver Copper Estate Duchy Province
28 schw 1 12 24 0 1 4 0 3 0 0 1 0 2 0 0 1 5 11 3 0 0
28 nishadham 0 13 45 1.0 2 2 0 1 1 3 0 1 0 0 0 5 3 6 2 0 0
28 schw 1 13 24 0 1 4 0 3 0 0 2 0 2 0 0 1 6 10 3 0 0
28 nishadham 0 14 45 1.0 2 2 0 1 1 3 0 1 0 0 0 6 3 6 2 0 0
28 schw 1 14 24 0 2 4 0 3 0 0 2 0 2 0 0 1 7 9 3 0 1
28 nishadham 0 15 45 1.0 2 2 0 1 1 3 0 1 0 1 0 6 4 5 2 0 0
28 schw 1 15 24 0 2 4 0 3 0 0 2 0 2 0 0 1 8 8 3 1 1
28 nishadham 0 16 45 1.0 2 2 0 1 1 3 1 1 0 1 0 6 4 5 2 0 1
28 schw 1 16 24 0 2 4 0 3 0 0 2 0 2 0 0 2 8 8 3 1 1
28 nishadham 0 17 45 1.0 2 2 0 1 1 3 1 1 0 1 0 5 5 5 2 0 2
28 schw 1 17 24 0 2 4 0 4 0 0 2 0 2 0 0 2 8 10 3 1 1
28 nishadham 0 18 45 1.0 2 2 0 1 1 3 1 1 0 1 0 5 5 5 2 0 3
28 schw 1 18 24 0 2 4 0 4 0 0 2 0 2 0 0 2 8 10 3 1 2
28 nishadham 0 19 45 1.0 2 2 0 1 1 3 1 1 0 1 0 5 5 7 2 0 4
28 schw 1 19 24 0 2 4 0 4 0 0 2 1 2 0 0 2 8 10 3 1 2
28 nishadham 0 20 45 1.0 2 2 0 1 1 4 1 1 0 1 0 5 5 7 2 1 4
28 schw 1 20 24 0 3 4 0 4 0 0 2 1 2 0 0 2 8 10 3 2 2
28 nishadham 0 21 45 1.0 3 2 0 1 1 3 1 1 0 1 0 6 5 7 2 1 4
28 schw 1 21 24 0 3 4 0 4 0 0 2 1 2 0 0 3 9 9 3 2 2
28 nishadham 0 22 45 1.0 3 2 0 1 1 3 1 1 0 1 0 6 5 7 2 1 5
28 schw 1 22 24 0 3 4 0 4 0 0 2 1 2 0 0 3 11 8 3 2 2
28 nishadham 0 23 45 1.0 3 2 0 1 1 3 1 1 0 1 0 7 4 7 2 2 5
28 schw 1 23 24 0 3 4 0 4 0 0 2 1 2 0 0 3 11 8 3 3 2
28 nishadham 0 24 45 1.0 3 2 0 1 1 3 1 1 0 1 0 7 5 7 2 2 5
28 schw 1 24 24 0 3 4 0 4 0 0 2 1 2 0 0 4 11 8 3 3 2
28 nishadham 0 25 45 1.0 3 2 0 1 1 3 1 1 0 1 0 7 6 7 2 2 5
28 schw 1 25 24 0 3 4 0 4 0 0 2 2 2 0 0 4 11 8 3 3 2
28 nishadham 0 26 45 1.0 3 2 0 1 1 3 1 1 0 1 0 6 6 7 3 2 6
28 schw 1 26 24 0 3 4 0 4 0 0 2 2 2 0 0 4 11 8 3 3 2
29 skullie 0 0 39 1.0 0 1 0 0 0 0 0 0 0 0 0 0 0 7 3 0 0
29 crank 1 0 31 0 0 0 0 0 0 0 1 0 0 0 0 0 0 7 3 0 0
29 skullie 0 1 39 1.0 0 1 0 0 1 0 0 0 0 0 0 0 0 7 3 0 0
29 crank 1 1 31 0 0 0 0 0 1 0 1 0 0 0 0 0 0 7 3 0 0
29 skullie 0 2 39 1.0 0 1 0 1 1 0 0 0 0 0 0 0 0 8 3 0 0
29 crank 1 2 31 0 0 0 0 0 1 0 1 0 1 0 0 0 0 7 3 0 0
29 skullie 0 3 39 1.0 0 1 0 1 1 0 0 1 0 0 0 0 0 8 3 0 0
29 crank 1 3 31 0 0 0 0 0 1 0 1 1 1 0 0 0 0 7 3 0 0
29 skullie 0 4 39 1.0 0 1 0 1 2 0 0 1 0 1 0 0 0 8 3 0 0
29 crank 1 4 31 0 0 0 0 0 1 0 1 2 1 0 0 0 0 7 3 0 0
29 skullie 0 5 39 1.0 0 1 1 1 2 0 0 1 0 1 0 0 1 8 3 0 0
29 crank 1 5 31 0 0 0 0 0 1 0 1 2 1 0 0 0 0 8 3 1 0
29 skullie 0 6 39 1.0 0 1 2 1 2 0 0 1 0 1 0 0 2 7 3 0 0
29 crank 1 6 31 0 0 0 0 0 1 0 1 2 1 0 0 0 0 8 3 1 0
29 skullie 0 7 39 1.0 0 1 2 1 2 0 0 1 0 1 0 1 2 8 3 0 0
29 crank 1 7 31 0 0 0 0 0 1 0 1 2 1 0 0 0 0 9 3 1 0
29 skullie 0 8 39 1.0 1 1 2 1 2 0 1 1 0 1 0 1 3 7 3 0 0
29 crank 1 8 31 0 0 0 0 0 1 0 1 2 1 0 0 0 1 9 3 1 0
29 skullie 0 9 39 1.0 1 1 2 1 2 0 1 1 0 1 0 2 3 7 3 0 0
29 crank 1 9 31 0 0 0 0 0 1 0 1 2 1 0 0 0 2 9 3 1 0
29 skullie 0 10 39 1.0 1 1 3 1 2 0 1 1 0 1 0 2 3 7 3 0 0
29 crank 1 10 31 0 0 0 0 0 1 1 1 2 1 0 0 0 2 10 3 1 0
29 skullie 0 11 39 1.0 1 1 3 1 2 0 1 1 0 1 0 2 3 8 3 0 0
29 crank 1 11 31 0 0 0 0 0 1 1 1 2 1 0 0 0 3 10 3 1 0
29 skullie 0 12 39 1.0 1 1 3 1 2 0 1 1 0 1 0 2 3 8 3 0 1
29 crank 1 12 31 0 1 0 0 0 1 1 1 2 1 0 0 0 3 10 3 1 0
29 skullie 0 13 39 1.0 1 1 3 1 2 0 1 1 0 1 0 2 3 8 3 0 2
29 crank 1 13 31 0 1 0 0 0 1 1 1 2 1 0 0 0 3 10 3 1 1
29 skullie 0 14 39 1.0 1 1 3 1 2 0 1 2 0 1 0 2 3 8 3 0 2
29 crank 1 14 31 0 1 0 0 0 1 1 1 3 1 0 0 0 3 10 3 1 1
29 skullie 0 15 39 1.0 1 2 3 1 3 0 1 2 0 1 0 2 3 8 3 0 2
29 crank 1 15 31 0 1 0 0 0 1 1 1 3 1 0 0 0 3 10 3 1 2
29 skullie 0 16 39 1.0 1 2 3 1 3 0 1 2 0 1 0 3 3 8 3 0 2
29 crank 1 16 31 0 1 0 0 1 1 1 1 3 0 0 0 0 3 11 3 1 2
29 skullie 0 17 39 1.0 1 2 3 1 3 0 2 2 0 1 0 3 3 9 3 0 2
29 crank 1 17 31 0 1 0 0 1 1 2 1 3 0 0 0 0 3 11 3 1 2
29 skullie 0 18 39 1.0 1 3 3 1 3 0 2 2 0 1 0 3 3 9 3 0 2
29 crank 1 18 31 0 2 0 0 1 1 2 1 3 0 0 0 0 3 11 3 1 2
29 skullie 0 19 39 1.0 1 3 3 1 3 0 2 2 0 1 0 4 2 9 3 0 3
29 crank 1 19 31 0 2 0 0 2 1 2 1 3 0 0 0 0 3 11 3 1 2
29 skullie 0 20 39 1.0 1 3 4 1 3 0 2 2 0 1 0 4 2 9 3 0 3
29 crank 1 20 31 0 3 0 0 2 1 2 1 3 0 0 0 0 3 11 3 1 2
29 skullie 0 21 39 1.0 1 3 4 1 3 0 2 2 0 1 0 4 2 9 3 1 3
29 crank 1 21 31 0 3 0 0 2 1 3 1 3 0 0 0 1 2 11 3 1 2
29 skullie 0 22 39 1.0 1 3 4 1 3 0 2 2 0 1 0 4 2 9 3 1 4
29 crank 1 22 31 0 3 0 0 2 1 3 1 3 0 0 0 1 3 11 3 1 2
29 skullie 0 23 39 1.0 1 3 4 1 3 0 2 2 0 1 0 4 2 9 3 1 5
29 crank 1 23 31 0 3 0 0 2 1 3 1 3 0 0 0 1 3 11 4 1 2
29 skullie 0 24 39 1.0 1 3 4 1 3 0 2 3 0 1 0 4 2 9 3 1 5
29 crank 1 24 31 0 3 0 0 2 1 3 1 3 0 0 0 1 4 10 4 1 2
29 skullie 0 25 39 1.0 1 3 5 1 4 0 2 3 0 1 0 4 2 10 3 1 5
29 crank 1 25 31 0 3 0 0 2 1 3 2 3 0 0 0 1 4 10 4 1 2
29 skullie 0 26 39 1.0 1 3 5 1 4 0 2 3 0 1 0 4 2 10 3 2 5
29 crank 1 26 31 0 3 0 0 3 1 3 2 3 0 0 0 1 4 10 4 1 2
29 skullie 0 27 39 1.0 1 4 5 1 4 0 2 3 0 1 0 4 2 10 3 2 5
29 crank 1 27 31 0 3 0 0 3 1 3 2 3 0 0 0 1 4 10 4 1 2
29 skullie 0 28 39 1.0 1 5 5 1 4 0 2 3 0 1 0 4 2 10 3 2 5
29 crank 1 28 31 0 4 0 0 3 1 3 2 3 0 0 0 1 5 9 4 1 2
29 skullie 0 29 39 1.0 1 5 6 1 4 0 2 3 0 1 0 5 1 10 3 2 5
29 crank 1 29 31 0 4 0 0 3 1 3 2 3 0 0 0 1 5 9 4 2 2
29 skullie 0 30 39 1.0 1 5 6 1 4 0 2 3 0 1 0 6 1 10 3 2 5
29 crank 1 30 31 0 4 0 0 2 1 3 2 3 0 0 0 1 5 9 4 3 2
29 skullie 0 31 39 1.0 1 5 6 1 4 0 2 4 0 1 0 6 1 10 3 2 5
29 crank 1 31 31 0 4 0 0 2 1 3 2 4 0 0 0 1 5 9 4 3 2
29 skullie 0 32 39 1.0 1 5 6 1 4 0 2 4 0 1 0 7 1 10 3 2 5
29 crank 1 32 31 0 4 0 0 2 1 3 2 4 0 0 0 1 5 9 4 3 3
30 L 0 0 33 1.0 0 0 0 0 0 0 0 1 0 0 0 0 0 7 3 0 0
30 Dien 1 0 21 0 0 0 1 0 0 0 0 0 0 0 0 0 0 7 3 0 0
30 L 0 1 33 1.0 0 0 0 0 0 0 1 1 0 0 0 0 0 7 3 0 0
30 Dien 1 1 21 0 0 0 1 0 0 0 0 1 0 0 0 0 0 7 3 0 0
30 L 0 2 33 1.0 0 0 0 0 0 0 1 1 0 0 0 0 1 7 3 0 0
30 Dien 1 2 21 0 0 1 1 0 0 0 0 1 0 0 0 0 0 7 3 0 0
30 L 0 3 33 1.0 0 0 0 0 0 0 1 1 0 0 0 0 2 7 3 0 0
30 Dien 1 3 21 0 0 1 1 0 0 0 0 1 0 1 0 0 0 7 3 0 0
30 L 0 4 33 1.0 0 1 0 0 0 0 1 1 0 0 0 0 2 7 3 0 0
30 Dien 1 4 21 0 0 1 1 0 0 0 1 1 0 1 0 0 0 8 3 0 0
30 L 0 5 33 1.0 0 1 1 0 0 0 1 1 1 0 0 0 2 7 3 0 0
30 Dien 1 5 21 0 0 1 2 0 0 0 1 1 0 1 0 0 1 8 3 0 0
30 L 0 6 33 1.0 0 1 1 1 0 0 1 1 1 0 0 0 2 7 3 0 0
30 Dien 1 6 21 0 0 1 2 0 0 0 1 1 0 1 0 0 2 8 3 0 0
30 L 0 7 33 1.0 0 1 1 1 0 0 1 2 1 0 0 0 3 8 3 0 0
30 Dien 1 7 21 0 0 1 3 0 0 0 1 2 0 1 0 0 2 8 3 0 0
30 L 0 8 33 1.0 0 1 1 2 0 0 1 2 1 0 0 0 3 8 3 0 0
30 Dien 1 8 21 0 0 1 3 1 0 0 1 2 0 1 0 0 3 8 3 0 0
30 L 0 9 33 1.0 0 1 1 2 0 0 1 2 1 0 0 0 5 7 3 0 0
30 Dien 1 9 21 0 0 1 3 1 0 0 2 3 0 1 0 0 3 8 3 0 0
30 L 0 10 33 1.0 0 1 1 2 0 0 1 2 1 0 0 1 5 7 3 0 0
30 Dien 1 10 21 0 0 2 3 1 0 0 2 3 0 1 0 0 3 8 3 0 0
30 L 0 11 33 1.0 0 1 1 2 0 0 1 3 1 0 0 2 5 8 3 0 0
30 Dien 1 11 21 0 0 3 3 1 1 0 2 3 0 1 0 0 3 8 3 0 0
30 L 0 12 33 1.0 0 1 1 2 0 0 1 3 1 0 0 2 5 8 3 0 1
30 Dien 1 12 21 0 0 3 3 1 1 0 2 3 0 1 0 1 3 8 3 0 0
30 L 0 13 33 1.0 0 1 1 2 0 1 1 3 1 0 0 2 6 7 3 0 1
30 Dien 1 13 21 0 0 3 3 2 1 0 2 3 0 1 0 1 3 8 3 0 0
30 L 0 14 33 1.0 0 1 1 2 1 1 1 3 1 0 0 2 8 6 3 0 1
30 Dien 1 14 21 0 0 3 3 2 1 0 2 4 0 1 0 1 4 7 3 0 0
30 L 0 15 33 1.0 0 1 1 2 1 1 1 3 1 0 0 2 8 7 3 0 2
30 Dien 1 15 21 0 1 3 3 2 2 0 2 4 0 1 0 1 4 7 3 0 1
30 L 0 16 33 1.0 0 1 1 2 1 1 1 3 1 0 0 2 8 7 3 0 3
30 Dien 1 16 21 0 1 3 4 2 2 0 2 4 1 1 0 1 4 7 3 0 1
30 L 0 17 33 1.0 0 1 1 2 1 1 1 3 1 0 0 2 8 7 3 0 4
30 Dien 1 17 21 0 1 4 4 2 2 0 2 4 1 1 0 1 5 6 3 0 1
30 L 0 18 33 1.0 0 1 1 2 1 1 1 3 1 0 0 2 8 7 3 0 5
30 Dien 1 18 21 0 1 4 4 2 2 0 2 4 1 1 0 3 4 6 3 0 1
30 L 0 19 33 1.0 0 1 1 2 1 1 2 3 1 0 0 2 8 7 3 0 5
30 Dien 1 19 21 0 1 4 4 2 3 0 2 4 1 1 0 3 4 6 3 0 2
30 L 0 20 33 1.0 0 1 1 2 1 1 2 3 1 0 0 3 8 7 3 0 5
30 Dien 1 20 21 0 1 4 4 2 3 0 2 5 1 1 0 4 4 6 3 0 2
30 L 0 21 33 1.0 0 1 1 2 1 1 2 3 1 0 0 5 7 7 3 0 5
30 Dien 1 21 21 0 1 4 4 2 3 0 2 5 1 1 0 5 4 6 3 0 2
30 L 0 22 33 1.0 0 2 1 2 1 1 2 3 1 0 0 5 7 7 3 0 5
30 Dien 1 22 21 0 1 4 4 2 3 0 2 5 1 1 0 5 4 6 3 0 3
31 bloodburn 0 0 42 1.0 0 0 0 0 0 0 0 0 0 0 0 0 1 7 3 0 0
31 cooldude 1 0 37 0 1 0 0 0 0 0 0 0 0 0 0 0 0 7 3 0 0
31 bloodburn 0 1 42 1.0 0 0 0 0 0 0 1 0 0 0 0 0 1 7 3 0 0
31 cooldude 1 1 37 0 1 0 0 1 0 0 0 0 0 0 0 0 0 7 3 0 0
31 bloodburn 0 2 42 1.0 0 0 0 0 0 0 1 0 0 0 0 1 1 7 3 0 0
31 cooldude 1 2 37 0 1 0 0 1 0 0 0 1 0 0 0 0 0 7 3 0 0
31 bloodburn 0 3 42 1.0 0 0 0 0 0 1 1 0 0 0 0 1 1 7 3 0 0
31 cooldude 1 3 37 0 1 0 0 1 0 0 1 1 0 0 0 0 0 7 3 0 0
31 bloodburn 0 4 42 1.0 0 0 0 0 0 1 1 0 0 0 0 2 1 7 3 0 0
31 cooldude 1 4 37 0 1 0 0 1 0 0 1 1 1 0 0 0 0 7 3 0 0
31 bloodburn 0 5 42 1.0 0 0 0 0 0 1 1 0 0 0 0 2 1 7 3 0 1
31 cooldude 1 5 37 0 1 0 1 1 0 0 1 1 1 0 0 0 1 6 3 0 0
31 bloodburn 0 6 42 1.0 0 0 0 0 0 1 1 0 0 0 0 3 1 7 3 0 1
31 cooldude 1 6 37 0 1 0 1 1 0 0 1 2 1 0 0 0 2 5 3 0 0
31 bloodburn 0 7 42 1.0 0 0 0 0 0 1 1 0 0 0 0 3 1 7 3 0 2
31 cooldude 1 7 37 0 1 1 1 1 0 0 1 2 1 0 0 0 2 5 3 0 0
31 bloodburn 0 8 42 1.0 0 0 0 1 0 1 1 0 0 0 0 3 1 7 3 0 2
31 cooldude 1 8 37 0 1 1 1 1 0 0 1 2 1 0 0 0 2 5 3 1 0
31 bloodburn 0 9 42 1.0 0 1 0 1 0 1 1 0 0 0 0 3 1 7 3 0 2
31 cooldude 1 9 37 0 1 2 1 1 0 0 1 2 1 0 0 1 1 5 3 1 0
31 bloodburn 0 10 42 1.0 0 1 0 1 0 1 1 0 0 0 0 4 1 7 3 0 2
31 cooldude 1 10 37 0 1 2 1 1 0 0 1 2 1 0 0 1 1 5 3 2 0
31 bloodburn 0 11 42 1.0 1 1 0 1 0 1 1 1 0 0 0 4 1 6 3 0 2
31 cooldude 1 11 37 0 1 2 1 1 0 0 2 3 1 0 0 1 1 5 3 2 0
31 bloodburn 0 12 42 1.0 1 1 0 1 0 3 1 1 0 0 0 4 1 6 2 0 2
31 cooldude 1 12 37 0 1 2 1 1 0 0 2 3 1 0 0 2 1 5 3 2 0
31 bloodburn 0 13 42 1.0 1 1 0 1 0 3 1 1 0 0 0 5 1 6 2 0 2
31 cooldude 1 13 37 0 1 2 1 1 0 0 2 3 1 0 0 2 2 4 3 3 0
31 bloodburn 0 14 42 1.0 1 1 0 1 0 3 1 1 0 0 0 5 2 5 2 0 3
31 cooldude 1 14 37 0 1 3 1 1 0 0 2 3 1 0 0 2 2 4 3 3 1
31 bloodburn 0 15 42 1.0 1 2 0 1 0 3 1 1 0 0 0 5 2 5 2 0 3
31 cooldude 1 15 37 0 1 3 1 1 0 0 2 3 1 0 0 2 2 4 3 4 1
31 bloodburn 0 16 42 1.0 1 2 0 1 0 3 1 1 0 0 0 5 2 5 2 0 4
31 cooldude 1 16 37 0 1 3 1 1 0 0 2 4 1 0 0 2 3 3 3 4 1
31 bloodburn 0 17 42 1.0 1 2 0 1 0 3 1 1 0 0 0 6 1 5 2 0 5
31 cooldude 1 17 37 0 1 3 1 1 0 0 2 4 1 0 0 2 3 3 3 4 2
31 bloodburn 0 18 42 1.0 1 2 0 1 0 3 1 1 0 0 0 7 1 5 2 0 5
31 cooldude 1 18 37 0 1 3 1 1 0 0 2 4 1 0 0 3 3 3 3 4 2
31 bloodburn 0 19 42 1.0 1 2 0 1 0 3 1 2 0 0 0 7 1 4 3 0 5
31 cooldude 1 19 37 0 1 3 1 1 0 1 2 4 1 0 0 3 3 3 3 4 2
31 bloodburn 0 20 42 1.0 1 2 0 1 0 3 1 2 0 0 0 7 1 4 3 2 5
31 cooldude 1 20 37 0 2 3 1 1 0 1 2 4 1 0 0 4 2 3 3 5 2
31 bloodburn 0 21 42 1.0 1 2 0 1 0 3 1 2 0 0 0 7 1 4 3 3 5
31 cooldude 1 21 37 0 2 3 1 1 0 2 2 4 1 0 0 4 2 3 3 5 2
31 bloodburn 0 22 42 1.0 1 2 0 1 0 3 1 2 0 0 0 8 2 3 3 3 5
31 cooldude 1 22 37 0 2 3 1 1 0 2 2 5 1 0 0 4 2 3 3 5 2
31 bloodburn 0 23 42 1.0 1 2 0 1 0 3 1 2 0 0 0 8 2 3 3 3 5
31 cooldude 1 23 37 0 2 3 1 1 0 2 2 5 1 0 0 3 2 3 4 5 3
32 "♥~Pretty Pretty Princess~♥" 0 0 39 1.0 1 0 0 0 0 0 0 0 0 0 0 0 0 7 3 0 0
32 bennu 1 0 7 0 0 0 0 0 0 0 1 0 0 0 0 0 0 7 3 0 0
32 "♥~Pretty Pretty Princess~♥" 0 1 39 1.0 1 0 0 1 0 0 0 0 0 0 0 0 0 7 3 0 0
32 bennu 1 1 7 0 0 0 0 0 0 0 1 1 0 0 0 0 0 7 3 0 0
32 "♥~Pretty Pretty Princess~♥" 0 2 39 1.0 1 0 0 1 0 0 0 1 0 0 0 0 0 7 3 0 0
32 bennu 1 2 7 0 0 0 0 0 0 1 1 1 0 0 0 0 0 7 3 0 0
32 "♥~Pretty Pretty Princess~♥" 0 3 39 1.0 1 0 0 1 0 0 0 2 0 0 0 0 1 6 3 0 0
32 bennu 1 3 7 0 0 0 0 0 0 1 1 1 1 0 0 0 0 7 3 0 0
32 "♥~Pretty Pretty Princess~♥" 0 4 39 1.0 2 0 0 1 0 0 0 2 0 0 0 0 2 5 3 0 0
32 bennu 1 4 7 0 1 0 0 0 0 1 1 2 1 0 0 0 0 6 3 0 0
32 "♥~Pretty Pretty Princess~♥" 0 5 39 1.0 2 0 0 1 0 0 0 3 0 0 0 1 1 5 3 0 0
32 bennu 1 5 7 0 1 0 0 0 0 1 1 2 1 0 0 0 1 6 3 0 0
32 "♥~Pretty Pretty Princess~♥" 0 6 39 1.0 2 0 0 1 0 1 0 3 0 0 0 1 1 5 3 0 0
32 bennu 1 6 7 0 1 0 0 1 0 1 1 2 1 0 0 0 1 6 3 0 0
32 "♥~Pretty Pretty Princess~♥" 0 7 39 1.0 2 1 0 1 0 1 0 3 0 0 0 1 2 4 3 0 0
32 bennu 1 7 7 0 1 0 1 1 0 1 1 2 1 0 0 0 1 6 3 0 0
32 "♥~Pretty Pretty Princess~♥" 0 8 39 1.0 2 1 0 1 0 1 0 4 0 0 0 1 2 4 3 0 0
32 bennu 1 8 7 0 1 0 2 1 0 1 1 2 1 0 0 0 1 6 3 0 0
32 "♥~Pretty Pretty Princess~♥" 0 9 39 1.0 2 2 0 1 0 2 0 4 0 0 0 1 2 4 2 0 0
32 bennu 1 9 7 0 1 0 2 2 0 1 1 2 1 0 0 0 2 6 3 0 0
32 "♥~Pretty Pretty Princess~♥" 0 10 39 1.0 2 3 0 1 0 2 0 4 0 0 0 2 1 4 2 0 0
32 bennu 1 10 7 0 1 0 2 2 0 1 1 2 1 0 0 0 3 7 2 0 0
32 "♥~Pretty Pretty Princess~♥" 0 11 39 1.0 2 3 0 1 0 2 1 5 0 0 0 3 0 4 2 0 0
32 bennu 1 11 7 0 1 0 2 3 0 1 1 2 1 0 0 0 3 7 2 0 0
32 "♥~Pretty Pretty Princess~♥" 0 12 39 1.0 2 4 0 1 0 2 2 5 0 0 0 3 0 4 1 0 0
32 bennu 1 12 7 0 1 0 2 4 0 1 1 2 1 0 0 0 3 7 2 0 0
32 "♥~Pretty Pretty Princess~♥" 0 13 39 1.0 2 4 0 1 1 2 2 7 0 0 0 3 0 3 1 0 0
32 bennu 1 13 7 0 1 0 2 4 0 1 2 2 1 0 0 0 4 7 1 0 0
32 "♥~Pretty Pretty Princess~♥" 0 14 39 1.0 1 4 0 1 1 2 3 8 0 0 0 3 1 2 1 0 0
32 bennu 1 14 7 0 1 0 2 4 0 1 2 2 1 0 0 0 5 7 1 0 0
32 "♥~Pretty Pretty Princess~♥" 0 15 39 1.0 1 5 0 1 2 3 3 8 0 0 0 3 0 1 0 0 2
32 bennu 1 15 7 0 1 0 2 4 0 2 2 2 1 0 0 0 6 6 1 0 0
32 "♥~Pretty Pretty Princess~♥" 0 16 39 1.0 1 5 0 1 2 4 3 8 0 0 0 3 0 1 0 0 2
32 bennu 1 16 7 0 1 0 2 4 0 2 2 2 1 0 0 0 7 5 1 0 1
32 "♥~Pretty Pretty Princess~♥" 0 17 39 1.0 2 6 0 1 2 4 3 8 0 0 0 0 1 0 0 0 5
32 bennu 1 17 7 0 1 0 2 4 0 2 2 2 1 0 0 1 7 6 1 0 1
32 "♥~Pretty Pretty Princess~♥" 0 18 39 1.0 2 6 0 0 2 4 3 8 0 0 0 0 0 0 0 3 5
32 bennu 1 18 7 0 1 0 2 4 0 2 2 2 1 0 0 3 6 6 1 0 1
33 "Pretty Pretty Princess" 0 0 29 1.0 0 0 0 0 0 0 0 0 0 1 0 0 0 7 3 0 0
33 sam 1 0 27 0 0 0 0 1 0 0 0 0 0 0 0 0 0 7 3 0 0
33 "Pretty Pretty Princess" 0 1 29 1.0 0 0 0 0 0 1 0 0 0 1 0 0 0 7 3 0 0
33 sam 1 1 27 0 1 0 0 1 0 0 0 0 0 0 0 0 0 7 3 0 0
33 "Pretty Pretty Princess" 0 2 29 1.0 0 0 0 0 0 1 0 1 0 1 0 0 0 7 3 0 0
33 sam 1 2 27 0 1 0 0 1 0 0 0 0 0 0 0 0 2 6 3 0 0
33 "Pretty Pretty Princess" 0 3 29 1.0 0 0 0 0 0 1 1 2 0 1 0 0 0 7 3 0 0
33 sam 1 3 27 0 1 1 0 1 0 0 0 0 0 0 0 0 2 6 3 0 0
33 "Pretty Pretty Princess" 0 4 29 1.0 1 0 0 0 0 2 1 2 0 1 0 0 0 7 3 0 0
33 sam 1 4 27 0 1 1 0 1 0 1 0 0 0 0 0 1 1 6 3 0 0
33 "Pretty Pretty Princess" 0 5 29 1.0 1 0 0 0 0 2 1 2 0 1 0 0 1 7 3 0 0
33 sam 1 5 27 0 1 2 0 1 0 1 0 0 0 0 0 1 1 6 3 0 0
33 "Pretty Pretty Princess" 0 6 29 1.0 1 0 0 0 0 3 1 3 0 1 0 0 1 7 3 0 0
33 sam 1 6 27 0 1 2 0 1 0 1 0 0 0 0 0 1 2 6 3 0 0
33 "Pretty Pretty Princess" 0 7 29 1.0 2 0 0 0 0 3 2 3 0 1 0 0 1 7 2 0 0
33 sam 1 7 27 0 1 2 0 1 0 1 0 0 0 0 0 1 2 6 3 0 1
33 "Pretty Pretty Princess" 0 8 29 1.0 2 0 0 0 0 3 3 3 0 1 0 0 2 7 1 0 0
33 sam 1 8 27 0 1 2 0 1 0 1 0 1 0 0 0 2 1 6 3 0 1
33 "Pretty Pretty Princess" 0 9 29 1.0 2 1 0 1 0 3 3 3 0 1 0 0 1 7 1 0 0
33 sam 1 9 27 0 1 2 0 1 0 1 0 1 0 0 0 2 1 6 3 0 2
33 "Pretty Pretty Princess" 0 10 29 1.0 2 1 0 1 0 3 3 3 0 1 0 1 1 7 1 0 0
33 sam 1 10 27 0 1 2 0 1 0 1 0 1 0 0 0 2 1 6 3 0 2
33 "Pretty Pretty Princess" 0 11 29 1.0 2 1 0 1 0 3 3 5 0 1 0 1 2 6 0 0 0
33 sam 1 11 27 0 1 3 0 1 0 1 0 1 0 0 0 3 0 6 3 0 2
33 "Pretty Pretty Princess" 0 12 29 1.0 2 1 1 2 0 3 3 5 0 0 0 1 2 6 0 0 0
33 sam 1 12 27 0 1 4 0 1 0 1 0 1 0 0 0 3 0 6 3 0 2
33 "Pretty Pretty Princess" 0 13 29 1.0 2 1 1 2 0 3 3 5 0 0 0 3 0 6 0 0 1
33 sam 1 13 27 0 1 4 0 1 0 2 0 1 0 0 0 3 1 6 2 0 2
33 "Pretty Pretty Princess" 0 14 29 1.0 2 1 1 2 0 2 3 5 0 0 0 5 1 5 0 0 1
33 sam 1 14 27 0 1 4 0 1 0 2 0 1 0 0 0 4 1 6 2 0 2
33 "Pretty Pretty Princess" 0 15 29 1.0 2 2 1 2 0 2 3 5 0 0 0 5 1 4 0 0 2
33 sam 1 15 27 0 1 4 0 1 0 2 0 1 0 0 0 5 1 6 2 0 2
33 "Pretty Pretty Princess" 0 16 29 1.0 2 2 1 2 0 2 3 5 0 0 0 5 1 4 0 0 3
33 sam 1 16 27 0 1 4 0 1 0 2 0 1 0 0 0 5 1 6 3 0 3
33 "Pretty Pretty Princess" 0 17 29 1.0 2 2 1 2 0 3 3 5 0 0 0 6 0 4 0 0 3
33 sam 1 17 27 0 1 4 0 1 0 2 0 1 0 0 0 4 1 6 3 0 4
33 "Pretty Pretty Princess" 0 18 29 1.0 2 2 1 2 0 3 3 5 0 0 0 5 0 4 2 1 4
33 sam 1 18 27 0 1 4 0 1 0 2 0 1 0 0 0 4 1 6 3 0 4
34 whatsmoore 0 0 56 1.0 0 0 0 0 0 0 0 0 0 1 0 0 0 7 3 0 0
34 Jessilynn 1 0 30 0 0 0 0 0 0 0 1 0 0 0 0 0 0 7 3 0 0
34 whatsmoore 0 1 56 1.0 0 0 0 0 0 0 1 0 0 1 0 0 0 7 3 0 0
34 Jessilynn 1 1 30 0 0 0 0 0 0 0 1 0 0 1 0 0 0 7 3 0 0
34 whatsmoore 0 2 56 1.0 0 0 1 0 1 0 1 0 0 1 0 0 0 7 3 0 0
34 Jessilynn 1 2 30 0 1 0 1 0 0 0 1 0 0 1 0 0 0 7 3 0 0
34 whatsmoore 0 3 56 1.0 0 0 1 0 1 0 2 0 0 1 0 0 0 7 3 0 0
34 Jessilynn 1 3 30 0 1 0 2 0 0 0 1 0 0 1 0 0 0 7 3 0 0
34 whatsmoore 0 4 56 1.0 0 0 1 0 1 0 3 0 0 1 0 0 0 7 3 0 0
